name,variant,epoch,gpu,conf,condition,bev_0_7,bev_0_5,bev_0_3,3d_0_7,3d_0_5,3d_0_3,mean_all6,mean_3d,complete_results
MoreOpenGate_model0,MoreOpenGate,0,0,0.3,parkinglots,14.075127039914037,63.26631247935656,68.55988159541712,4.527811430386149,38.18934688499906,67.87083564915515,42.74821917987135,36.86266465484679,/home/hongsheng/dec_con_asf/logs/exp_260817_000340_TaskDecControlMoreOpenGate_v1_0_A2FUSION_rlc_l1d256_l2p2t32d256g_l2g_scl_mha16/test_kitti/epoch_0_total/0.3/complete_results.txt
MoreOpenGate_model0,MoreOpenGate,0,0,0.3,rain,74.18890798612166,89.15176624079328,89.41525851151599,22.209532041343664,74.8774602579848,88.95081734232072,73.13229039668002,62.01260321388306,/home/hongsheng/dec_con_asf/logs/exp_260817_000340_TaskDecControlMoreOpenGate_v1_0_A2FUSION_rlc_l1d256_l2p2t32d256g_l2g_scl_mha16/test_kitti/epoch_0_total/0.3/complete_results.txt
MoreOpenGate_model0,MoreOpenGate,0,0,0.3,shoulder,79.80878591146593,90.37461650833193,90.57879219853562,70.88440321198942,79.58562917406287,89.61066156411086,83.47381476141611,80.02689798338771,/home/hongsheng/dec_con_asf/logs/exp_260817_000340_TaskDecControlMoreOpenGate_v1_0_A2FUSION_rlc_l1d256_l2p2t32d256g_l2g_scl_mha16/test_kitti/epoch_0_total/0.3/complete_results.txt
MoreOpenGate_model0,MoreOpenGate,0,0,0.3,sleet,40.9878208615933,70.22071143190985,80.0958231518295,13.984501682247313,57.07028469755579,79.70688810348673,57.01100498810374,50.25389149442994,/home/hongsheng/dec_con_asf/logs/exp_260817_000340_TaskDecControlMoreOpenGate_v1_0_A2FUSION_rlc_l1d256_l2p2t32d256g_l2g_scl_mha16/test_kitti/epoch_0_total/0.3/complete_results.txt
MoreOpenGate_model0,MoreOpenGate,0,0,0.3,university,62.70677667641207,79.6431171524704,80.48041413989456,27.834813114857266,77.13751078326983,80.03231421213908,67.97249101317387,61.66821270342206,/home/hongsheng/dec_con_asf/logs/exp_260817_000340_TaskDecControlMoreOpenGate_v1_0_A2FUSION_rlc_l1d256_l2p2t32d256g_l2g_scl_mha16/test_kitti/epoch_0_total/0.3/complete_results.txt
MoreOpenGate_model0,MoreOpenGate,0,0,0.3,urban,65.32770363533345,80.35451610393676,88.59161574953352,23.84892517556925,75.86775939494058,88.34214574381622,70.38877763385496,62.68627677144201,/home/hongsheng/dec_con_asf/logs/exp_260817_000340_TaskDecControlMoreOpenGate_v1_0_A2FUSION_rlc_l1d256_l2p2t32d256g_l2g_scl_mha16/test_kitti/epoch_0_total/0.3/complete_results.txt
StrongerControl_model2,StrongerControl,2,1,0.3,all,62.479048522976555,80.41872349373944,89.0589940614117,22.43438933448783,68.06391709415315,80.5081254152946,67.16053298701054,57.00214394797853,/home/hongsheng/dec_con_asf/logs/exp_260817_000503_TaskDecControlStrongerControl_v1_0_A2FUSION_rlc_l1d256_l2p2t32d256g_l2g_scl_mha16/test_kitti/epoch_2_total/0.3/complete_results.txt
StrongerControl_model2,StrongerControl,2,1,0.3,alleyway,43.21747864652185,67.23741297218957,68.90769337702972,8.042726768499069,47.13482313983285,68.45520777680055,50.4992237801456,41.210919228377485,/home/hongsheng/dec_con_asf/logs/exp_260817_000503_TaskDecControlStrongerControl_v1_0_A2FUSION_rlc_l1d256_l2p2t32d256g_l2g_scl_mha16/test_kitti/epoch_2_total/0.3/complete_results.txt
StrongerControl_model2,StrongerControl,2,1,0.3,countryside,46.36236424872216,87.72338440003111,88.59075374566132,6.651884700665188,42.35517702909007,78.67910592407908,58.39377834137482,42.562055884611446,/home/hongsheng/dec_con_asf/logs/exp_260817_000503_TaskDecControlStrongerControl_v1_0_A2FUSION_rlc_l1d256_l2p2t32d256g_l2g_scl_mha16/test_kitti/epoch_2_total/0.3/complete_results.txt
StrongerControl_model2,StrongerControl,2,1,0.3,day,61.2747513853572,80.30106842634565,88.8971621087487,22.523123384340423,67.98669725395239,88.36192259708032,68.22412085930411,59.62391441179104,/home/hongsheng/dec_con_asf/logs/exp_260817_000503_TaskDecControlStrongerControl_v1_0_A2FUSION_rlc_l1d256_l2p2t32d256g_l2g_scl_mha16/test_kitti/epoch_2_total/0.3/complete_results.txt
StrongerControl_model2,StrongerControl,2,1,0.3,fog,76.76105617847149,90.8345134013372,90.8345134013372,45.604724870221034,79.98722496223762,90.75648647086243,79.12975321407784,72.11614543444036,/home/hongsheng/dec_con_asf/logs/exp_260817_000503_TaskDecControlStrongerControl_v1_0_A2FUSION_rlc_l1d256_l2p2t32d256g_l2g_scl_mha16/test_kitti/epoch_2_total/0.3/complete_results.txt
